Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1622178141095
Timestamp end: 1622179941742

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      533.6   865.5    74.4   165.9   218.2   459.1   528.0   571.7   613.0   684.6   819.3   984.0  1829.4 11678.8 32301.6  93303.7    93304
read      456.1   725.7    74.4   127.8   151.5   363.2   453.5   504.0   544.9   600.5   680.3   843.1  2659.0  7321.4 31715.9  64646.3    64697
read      554.7   858.5    74.4   172.8   230.4   477.8   554.0   608.0   655.6   727.0   854.2  1031.9  1596.9 11243.5 35271.6  92527.7    92626
read      468.9   771.9    74.4   134.6   163.0   377.7   465.9   518.4   560.1   618.7   706.4   873.9  2457.8 10051.3 31748.5  75420.0    75618
read      469.6   652.5    74.4   141.2   174.1   396.3   482.4   534.8   577.1   631.9   715.7   868.9  2516.7  7383.6 31207.4  85858.7    85805
read      431.8   827.1    74.4   122.4   143.6   344.9   438.0   490.1   527.1   571.6   640.9   878.5  1836.3  8290.2 32226.4  18690.7    18930
read      476.5   883.9    74.4   123.6   146.1   369.2   456.7   508.1   552.0   612.4   692.6  1000.9  2728.5  8848.5 35364.0  50229.7    50153
read      380.6   592.3    74.4   128.2   149.9   328.7   392.4   428.1   455.1   489.0   538.1   644.0  1679.5  7228.5 27811.0  10355.0    10377
read      437.2   557.2    68.9   123.4   146.0   365.5   448.8   503.4   550.1   607.1   684.9  1025.4  1669.4  7045.5 30539.4  32954.7    33112
read      444.5   755.1    74.4   121.9   144.0   358.3   444.7   502.5   547.3   601.5   671.8   963.6  1794.7  9974.3 35730.6  28779.3    28777
read      463.4   672.4    74.4   123.7   146.8   371.3   459.9   514.9   561.2   621.8   707.0  1116.0  2339.5  7966.6 30579.6  45620.7    45709
read      478.2   770.5    74.4   134.0   163.1   388.1   478.9   532.4   576.4   635.1   719.8   885.0  2672.3  8248.2 31361.0  74492.3    74458
read      464.3   701.7    74.4   133.8   163.0   383.4   473.9   529.7   572.6   627.7   706.1   846.3  2414.0  9292.8 30484.9  73609.7    73596
read      440.4   765.9    74.4   121.8   142.9   353.5   441.0   499.8   544.8   599.7   679.4  1003.7  1579.7  8701.8 31646.5  27906.0    28031
read      466.0   776.4    74.4   124.8   147.7   374.1   461.6   514.2   560.5   618.3   693.7   938.8  2272.5  8666.5 32032.3  45723.7    45754
read      484.1   790.3    74.4   138.4   171.1   396.5   483.8   535.4   578.3   634.9   724.4   887.6  2806.4 10094.8 31499.7  80375.0    80138
read      463.9   735.8    74.4   126.7   151.4   368.3   459.4   509.8   551.5   608.5   685.9   869.8  2715.9  9406.7 30374.5  64256.0    64350
read      462.0   764.7    74.4   124.0   147.1   366.0   457.0   509.3   553.0   611.6   688.1   927.3  2323.2  8465.0 31684.5  51824.7    51870
read      472.4   626.0    74.4   136.4   167.0   390.2   482.4   540.6   585.7   640.8   723.1   893.9  2779.0  5923.9 30590.9  80905.3    81106
read      480.7   668.9    74.4   140.4   173.4   402.1   492.5   545.0   589.4   651.9   744.5   927.1  2312.2  7895.4 30888.0  82192.0    82064
read      446.2   664.3    74.4   122.1   143.8   359.1   446.8   507.3   553.6   609.7   686.6  1021.0  1862.0  8333.4 30381.9  30379.3    30534
read      449.2   866.1    74.4   121.5   142.8   350.2   440.3   499.4   542.6   592.9   664.2   949.4  1883.5 10056.4 35331.7  25447.7    25449
read      477.0   851.8    74.4   128.5   154.4   377.3   469.6   524.8   568.8   626.7   707.6   878.7  2766.0 10891.4 32165.7  67362.3    67525
read      428.2   533.4    74.4   120.6   142.3   353.3   444.1   503.8   547.9   601.0   677.6   995.6  1634.0  4920.0 30416.0  27084.7    27070
read      448.4   783.5    74.4   121.7   143.8   364.3   447.6   500.0   543.7   598.7   671.6   918.4  1869.3 10446.0 31791.4  41000.0    41133
read      435.5   722.8    74.4   121.8   142.8   351.6   439.8   500.7   544.9   596.1   666.5   951.9  1587.2  8898.1 31875.3  28080.0    28009
read      470.4   820.0    74.4   127.5   151.7   366.4   455.4   506.8   549.7   611.9   697.0   905.3  2680.9 11065.7 32175.7  64424.7    64235
read      429.1   865.6    74.4   123.3   144.3   347.1   435.6   481.9   516.1   558.4   627.0   806.9  1527.0 11245.9 32340.5  16383.7    16387
read      468.3   788.0    74.4   125.9   150.2   368.7   460.8   512.1   555.3   612.4   690.3   878.1  2623.5 10037.8 31534.0  62471.7    62388
read      451.1   638.2    68.9   123.0   145.7   370.8   455.9   509.4   556.0   614.5   694.3   945.3  2012.2  7509.9 29313.3  40260.7    40199
read      424.5   870.4    74.4   121.7   141.9   340.9   426.6   474.4   507.0   547.2   618.5   815.9  2110.6 10136.6 32064.5  16844.3    16884
read      451.9   560.4    74.4   124.1   147.5   367.0   457.4   509.6   555.1   614.2   695.5  1000.6  2196.6  6645.5 17920.9  55839.0    55763
read      464.6   763.0    74.4   122.9   145.1   368.5   456.5   512.7   559.8   619.8   708.7  1174.2  2036.5  8525.1 31521.6  41925.3    41925
read      441.0   425.4    74.4   123.2   146.6   370.6   459.4   513.4   560.9   620.7   700.4   993.8  1966.0  4748.0  8557.9  42379.7    42341
read      511.3   567.8    74.4   162.1   209.4   448.7   532.0   584.7   630.2   690.5   790.9   972.9  1853.8  6424.8 25699.2  93541.7    93577
read      445.9  1395.6    80.4   135.6   160.9   314.4   363.8   392.5   415.4   446.5   495.8   602.9  4008.9 30545.6 32493.2   7784.3     7657
read      386.0   501.2    74.4   125.7   148.0   333.8   411.6   456.0   487.5   527.5   592.4   749.9  1182.8  6957.4 18809.0  14133.0    14232
read      417.3   361.3    74.4   121.7   143.7   358.7   443.2   501.1   545.0   599.8   672.4   944.7  1577.0  3743.7  7509.1  30233.0    30107
read      479.0   823.7    74.4   130.5   157.4   379.2   472.4   527.1   569.1   625.3   707.0   897.3  2815.1 11307.3 31435.1  71006.0    71078
read      477.4   747.6    74.4   142.5   178.0   406.7   491.6   540.6   581.7   635.7   720.6   873.6  1971.3 10569.1 31456.4  85423.3    85372
read      489.0   864.0    74.4   128.8   152.6   375.0   469.4   524.3   569.4   630.9   722.7  1041.6  2743.3 12068.9 32123.1  54983.0    54930
read      363.5   700.2    86.8   146.3   182.3   304.4   344.2   370.7   392.4   420.9   463.7   543.7  1754.5  8637.6 31699.8   5703.7     5750
read      482.8   826.9    74.4   137.6   168.5   392.7   480.4   533.6   575.6   632.4   717.3   880.2  2602.2 11554.8 31467.5  79947.0    80137
read      466.2   767.8    74.4   122.5   145.2   371.3   458.8   511.4   555.9   617.2   700.3  1084.1  2164.4 11610.0 31330.8  41465.7    41449
read      443.7   888.1    74.4   122.1   143.2   351.1   438.7   488.8   525.8   573.6   650.7   867.4  2227.1 10294.5 35852.9  17413.7    17301
read      430.3   740.4    74.4   122.3   143.8   350.0   442.2   493.2   529.6   574.8   643.0   870.1  1729.9  9958.2 31091.2  19827.0    19930
read      448.5   542.3    74.4   123.5   145.4   365.2   453.2   508.0   555.4   619.6   706.2  1196.6  1966.8  5840.6 15385.1  41562.7    41776
read      368.8   586.2    80.4   132.9   157.5   325.5   375.9   405.7   430.4   463.5   514.7   612.2  1300.6  7725.1 31250.0   8622.3     8596
read      446.2   750.9    74.4   123.2   145.0   358.3   442.0   498.2   541.3   594.0   669.2   987.3  1778.2 10087.0 31478.9  30812.3    30870
read      477.1   905.2    74.4   130.4   156.9   375.9   466.5   519.6   560.4   616.0   692.8   853.4  2604.2 12243.7 31852.2  69823.7    69978
read      434.6   731.6    74.4   120.8   142.3   348.0   439.6   497.0   539.2   588.7   666.4   973.1  1683.5  9397.3 31198.3  23849.0    23908
read      393.6   613.9    80.4   133.7   157.4   339.8   397.9   434.1   464.2   502.5   564.0   677.5  1825.6  7810.9 31354.5   9807.0     9848
read      540.7  1086.8    74.4   136.2   165.9   393.4   480.9   536.3   586.1   659.0   766.5  1024.4  3587.4 13094.6 35218.7  71577.3    71598
read      465.8   651.6    74.4   135.4   163.6   381.0   470.4   524.6   568.1   626.8   716.2   891.7  2510.0  7570.7 30747.4  77418.0    77156
read      431.9   933.1    80.4   127.1   147.9   353.8   433.7   478.4   512.0   558.5   638.3   803.3  1643.6 11719.6 36754.0  14207.3    14083
read      470.6   730.6    74.4   141.0   175.2   399.4   485.0   533.6   573.0   627.3   712.2   867.1  2121.9  9186.8 30985.1  87216.7    87786
read      462.2   783.1    74.4   125.3   148.5   365.4   456.2   507.8   549.6   608.9   689.6   903.8  2381.1  9118.9 31351.8  57040.7    57205
read      442.4   555.9    74.4   121.7   143.9   356.0   446.7   497.5   540.5   599.2   682.3   990.4  2263.4  5576.8 23950.1  53104.3    53142
read      472.5   804.2    68.9   130.2   160.1   380.4   468.1   518.7   559.9   619.0   704.6   872.6  2869.6 12003.1 31584.0  77808.7    77998
read      524.7   619.5    74.4   187.6   244.7   468.0   534.7   578.4   621.9   696.2   819.3   973.9  1297.4  7618.8 30828.4  98415.7    98830
read      455.0   577.7    74.4   122.0   144.3   371.9   463.9   528.3   579.1   642.1   737.8  1146.2  1804.9  5858.5 31046.4  32491.3    32447
read      463.8   654.2    74.4   128.1   156.7   381.8   473.2   526.8   571.1   631.4   712.4   871.3  2548.9  8602.4 29776.6  74045.7    74382
read      449.2   657.8    68.9   117.6   139.2   357.0   438.4   496.9   545.4   604.5   689.5  1146.7  1952.0  7702.5 29578.8  32403.7    32271
read      483.9   823.4    68.9   123.1   147.9   374.8   466.6   523.0   569.4   630.7   719.4  1022.4  2694.7  9184.3 32461.7  55064.3    55273
read      464.8   881.9    74.4   126.2   150.7   368.0   457.5   505.4   544.6   599.0   678.8   835.9  2667.1 12822.4 35224.7  68130.7    68152
read      428.3   477.3    74.4   121.9   142.8   355.4   447.1   509.1   552.8   604.8   684.0  1044.6  1519.3  5873.5 17844.8  25372.0    25419
read      460.7   769.6    74.4   121.8   144.1   362.7   452.4   505.9   552.7   614.8   697.8  1085.5  2126.7  9972.7 32096.3  43027.0    43187
read      467.0   841.1    74.4   125.5   149.2   367.1   459.5   510.8   550.7   608.0   685.1   862.5  2456.5 13626.1 31397.8  60522.0    60608
read      457.0   790.3    74.4   124.7   148.2   363.0   455.7   507.5   549.4   606.1   685.6   860.5  2480.0 10076.1 31587.6  62210.3    62150
read      447.6   617.1    74.4   121.6   143.0   362.1   452.8   511.2   556.5   615.0   697.8  1081.5  1695.9  7588.5 28640.4  31017.7    30864
read      469.5   802.7    74.4   129.1   154.8   375.9   465.4   517.8   559.9   619.2   703.7   872.9  2588.0 10375.5 35364.7  69372.3    69566
read      451.7   731.7    74.4   121.3   142.8   363.0   443.7   498.7   544.2   601.8   679.0  1052.9  1936.3  9032.9 31819.8  37953.3    38183
read      470.7   769.5    74.4   123.7   146.7   370.8   462.8   517.7   562.2   620.0   702.4  1026.2  2390.5 10026.6 29565.4  51448.7    51253
read      453.0   638.0    74.4   123.8   146.4   364.1   455.4   508.4   554.0   616.8   702.5  1039.7  2230.1  6588.2 31166.2  52792.3    53027
read      464.0   769.4    74.4   122.1   144.5   366.8   455.2   512.3   560.2   618.8   703.6  1123.4  2116.0  8083.1 32178.9  37178.0    37133
read      437.5   554.5    74.4   128.9   154.3   365.3   454.9   507.0   548.6   605.2   686.3   830.2  2404.5  5071.2 30231.7  73437.3    73413
read      492.5   826.3    74.4   138.6   170.0   396.1   485.2   538.2   583.9   647.8   736.4   898.7  2997.5  9812.9 32162.5  78689.0    78811
read      495.1   712.8    74.4   148.1   187.9   422.6   506.9   558.7   603.2   664.9   759.8   930.9  2056.9  9122.5 31424.6  88617.3    88317
read      462.0   757.2    74.4   125.4   148.1   367.5   456.0   508.1   550.8   610.2   690.4   956.9  2245.1  8432.5 31924.4  46611.7    46504
read      466.5   652.8    74.4   126.8   150.0   378.7   472.3   530.2   577.8   639.4   728.0  1020.5  2053.3  7896.7 30577.9  46289.0    46147
read      495.1   898.8    74.4   126.8   149.5   380.0   473.5   539.1   591.5   658.4   762.5  1253.6  2012.9 11662.3 35280.3  35020.7    35073
read      436.8   688.6    80.4   124.9   145.8   365.1   465.3   521.4   559.3   608.9   690.4   929.0  1399.8  7882.6 31654.3  18702.3    18693
read      463.3   549.7    74.4   125.6   148.5   373.3   467.3   528.8   578.8   644.5   745.0  1257.1  2096.7  4856.4 28598.3  46799.0    46834
read      466.9   610.7    74.4   133.4   162.1   384.8   475.2   530.8   575.1   632.4   715.9   892.2  2553.1  7701.2 28036.6  76358.7    76427
read      519.6   608.2    74.4   169.9   221.4   459.1   546.5   611.0   657.5   715.2   807.1   967.4  1421.7  7261.8 29213.5  96096.7    96007
read      446.2   589.7    74.4   134.8   164.1   375.1   459.3   508.7   548.1   605.6   687.3   824.7  2335.8  7316.2 19678.8  83841.7    83666
read      478.6   727.7    74.4   129.3   154.5   373.8   467.6   524.7   569.8   627.5   708.7   918.6  3060.4  8151.0 30922.2  64382.3    64655
read      469.4   841.4    74.4   124.3   147.4   368.6   460.6   513.9   558.4   617.3   692.5   918.1  2525.8 10270.1 31969.0  54076.7    54099
read      395.3  1167.2    80.4   145.9   178.7   299.1   343.9   369.9   391.5   420.8   465.1   542.5  2185.7 21679.3 32957.6   5556.3     5485
read      441.6   370.5    74.4   143.2   176.8   396.6   492.1   548.4   589.7   637.6   704.1   843.8  1270.2  3653.8 11764.9  93244.7    94089
read      455.1   702.5    74.4   125.6   148.8   362.9   454.9   505.0   545.7   602.3   684.3   882.5  2381.9  7795.6 30926.3  57551.0    57214
read      425.0   562.4    74.4   120.8   141.9   351.6   446.4   504.5   544.6   593.6   673.8   969.0  1416.8  7825.0 29779.3  23835.0    23788
read      497.3   793.7    74.4   135.1   166.3   402.0   501.4   554.5   595.5   651.4   737.4   953.3  3003.3 10174.0 31740.9  75275.0    75649
read      445.3   575.2    68.9   122.9   145.0   366.0   451.8   507.3   553.0   613.0   695.5  1065.0  1900.9  5974.7 16361.3  39533.3    39466
read      447.8   633.6    74.4   124.0   146.0   365.8   455.6   506.4   552.5   613.7   692.4   980.7  2068.5  6192.4 30630.9  47387.0    47463
read      436.3   758.2    74.4   122.5   143.2   350.5   446.8   501.1   539.7   587.5   680.3   928.0  1801.3 10575.0 31651.3  19324.0    19155
read      428.2   659.9    80.4   121.5   141.9   347.6   442.1   494.4   532.2   580.7   674.8   909.3  1710.2  9211.1 30390.5  18475.3    18449
read      435.7   610.0    74.4   121.2   142.5   360.9   444.7   502.2   549.0   607.3   684.7  1046.8  1693.2  6118.9 30220.9  35056.0    35235
read      487.9   817.1    74.4   150.9   191.5   423.4   503.4   551.8   594.4   655.3   749.5   914.5  1451.6  8573.1 32334.6  93224.7    93118
read      467.4   743.0    74.4   133.4   161.0   380.8   471.0   524.1   566.4   623.4   706.5   864.0  2814.7  8797.3 31770.9  76489.7    76391
read      482.2   841.6    74.4   131.3   158.0   385.0   476.1   529.1   571.1   627.8   712.6   895.5  2968.3 10099.0 31814.1  70496.7    70733
read      474.6   690.8    74.4   132.5   160.5   388.4   484.0   537.1   580.1   637.2   721.2   909.5  2911.4  7672.7 31019.6  74126.0    74230
read      466.2   684.8    74.4   123.3   146.1   376.7   467.4   527.3   575.9   635.8   721.9  1078.9  2136.1  7204.4 31261.2  37313.7    37188
read      450.1   601.6    74.4   124.1   146.6   367.0   459.0   510.7   556.6   615.8   696.1  1002.1  2141.0  5454.9 28435.7  49176.0    48862
read      444.2   431.1    74.4   125.1   148.0   362.1   456.1   509.4   553.6   614.9   701.4  1001.2  2314.4  3637.2  9670.9  59439.7    59325
read      451.0   657.1    74.4   128.1   151.6   363.8   453.7   505.7   547.3   607.2   689.4   851.8  2595.1  8015.2 28482.1  66426.7    66219
read      435.0   583.2    74.4   121.2   141.8   349.0   440.6   505.0   550.1   607.1   694.1  1056.7  1679.3  6258.1 30648.7  25949.0    25760
read      467.8   751.2    74.4   130.4   157.6   375.6   466.3   517.7   559.2   615.7   696.5   860.3  2846.2  9284.4 31360.7  75415.0    75255
read      465.7   715.4    74.4   127.8   152.8   366.2   457.2   511.3   554.8   614.1   696.2   872.6  2877.3  7504.8 31163.0  67950.0    67915
read      423.4   604.5    74.4   120.3   140.7   346.1   439.7   500.8   541.9   591.8   678.9   971.0  1427.1  6829.3 30173.8  22926.7    23004
read      445.3   810.4    74.4   120.9   141.4   345.8   440.0   498.5   538.7   587.4   677.8   972.7  2127.6 10534.6 31586.2  22064.3    21973
read      452.3   587.4    74.4   137.7   169.1   389.1   476.7   526.9   566.3   620.7   702.9   849.6  1897.1  7087.5 26958.8  82640.7    82811
read      443.6   627.5    74.4   121.0   143.0   363.0   448.2   503.7   549.0   607.2   685.4  1024.7  1890.3  6580.5 29612.3  38920.3    38870
read      483.7   688.1    74.4   141.0   175.9   407.4   494.8   546.5   590.7   650.0   738.1   906.4  2398.8  8617.3 30967.2  85808.0    85697
read      538.0   568.1    68.9   168.4   221.6   479.2   566.5   629.8   678.4   737.7   836.9  1021.2  1542.7  7962.5 26942.4  94266.7    94176
read      457.4   663.8    74.4   140.1   173.1   389.8   473.4   522.2   561.5   617.6   703.4   849.2  2042.2  8197.9 30158.4  88920.0    89142
read      461.7   805.6    74.4   121.5   142.9   366.6   453.1   510.5   558.3   620.0   710.3  1179.1  1862.6 11554.1 32425.0  39276.0    39251
read      443.8   671.6    74.4   120.6   141.7   360.1   442.4   499.6   545.6   602.4   683.4  1101.8  1773.4  9170.4 31001.5  36162.0    36339
read      443.3   524.4    74.4   122.1   142.9   362.4   453.2   517.1   565.0   623.5   718.2  1110.1  1746.1  5497.1 16244.8  30210.7    30304
read      459.3   690.8    74.4   126.7   150.1   368.5   463.4   518.8   562.8   620.2   701.7   904.1  2382.7  8279.4 29742.6  58354.0    58303
read      480.3   772.7    74.4   135.5   165.2   389.1   474.5   524.7   565.9   625.1   718.9   885.7  2913.9  9136.1 31255.0  78635.3    78732
read      463.1   635.3    74.4   137.6   168.4   394.7   484.0   536.0   577.9   635.5   722.2   867.8  1931.3  7382.2 30425.1  81749.0    81734
read      488.9   796.5    74.4   143.9   180.5   412.2   494.8   542.4   583.2   640.7   738.0   906.7  2407.5  9383.3 32231.4  85579.7    85654
read      482.7   807.1    74.4   124.3   146.7   375.5   463.0   522.7   572.5   635.9   731.1  1244.1  2139.5  9988.2 31321.6  39935.7    40030
read      418.2   682.0    80.4   130.1   151.7   359.5   428.7   471.3   504.9   549.7   630.4   771.9  1629.3  6221.4 35582.5  11168.0    11145
read      434.4   515.0    74.4   122.8   144.2   359.2   452.0   512.1   557.1   612.2   697.8  1021.3  1528.1  5674.0 20117.0  24165.0    24220
read      466.7   736.2    74.4   124.4   146.4   372.7   460.3   519.3   570.5   632.9   722.6  1119.7  1968.4 10741.5 30691.8  36291.7    36178
read      482.0   738.7    74.4   132.4   158.8   379.8   474.8   530.6   576.4   637.0   730.5   960.4  2724.1  8669.9 31202.0  69720.7    69625
read      475.3   634.2    74.4   136.8   167.6   392.4   484.9   538.4   582.0   640.1   731.1   919.3  2706.4  7450.6 28129.0  80042.0    80189
read      477.5   855.5    74.4   128.3   152.3   368.0   459.8   513.4   556.1   615.4   701.0   905.1  2717.2 11477.3 31985.8  64228.7    64261
read      469.8   645.1    68.9   136.3   165.9   388.6   478.9   532.7   577.5   637.5   727.2   899.0  2474.2  6713.5 30345.6  78372.7    78356
read      449.1   530.4    74.4   124.3   145.7   373.4   465.9   527.7   575.5   633.0   720.0  1065.9  1849.4  4627.4 28708.5  30870.0    30570
read      482.8   705.5    74.4   129.3   154.5   375.4   468.0   524.8   573.2   636.4   730.7  1133.7  2573.6  7881.0 30852.4  63949.0    63922
read      473.5   783.4    74.4   137.3   168.6   389.8   471.7   523.7   567.6   627.4   716.1   869.7  2439.3 12147.1 32004.0  82313.0    82549
read      405.1   608.9    80.4   139.5   167.7   350.6   406.0   443.1   471.2   509.9   570.5   677.4  1945.8  5393.9 30675.2   7675.0     7574
read      457.7   656.6    74.4   123.5   145.2   365.5   455.4   511.6   561.1   623.7   717.4  1144.1  2082.6  6846.7 30553.9  42106.0    42298
read      468.8   726.5    74.4   123.0   145.1   367.9   456.5   516.9   567.1   630.9   727.7  1271.3  2065.4  7559.6 31712.9  39150.3    39152
read      456.1   470.6    74.4   142.0   176.0   396.6   482.6   534.5   576.5   633.3   722.8   874.9  1846.6  5505.5 13511.5  88470.3    88634
read      458.9   612.9    74.4   126.3   149.9   368.6   461.2   515.4   560.1   620.3   704.8   931.6  2491.8  6833.4 28378.1  60763.7    60765
read      502.5   923.9    74.4   123.5   145.3   367.9   463.8   534.9   588.6   655.8   784.9  1239.8  3149.1 11322.8 31950.8  30629.3    30534
read      450.5   631.5    74.4   122.4   143.8   364.6   451.3   512.5   562.7   622.9   708.4  1131.7  1848.7  7840.1 30914.9  35626.7    35563
read      478.5   551.0    74.4   164.4   209.3   429.7   503.1   548.6   590.2   652.8   750.5   901.5  1200.8  4929.2 28510.1  96787.0    96837
read      494.8   770.1    74.4   135.0   164.5   398.2   493.3   548.6   594.2   656.1   746.8   951.4  2864.9 10010.7 31263.0  74409.7    74496
read      446.7   497.7    74.4   122.1   143.6   365.8   452.7   505.6   553.7   616.5   702.1  1139.7  2011.5  6102.1 13976.7  43086.0    42819
read      460.2   651.2    74.4   122.5   144.9   364.7   454.4   507.2   553.0   615.0   701.6  1095.7  2354.9  6077.1 30090.4  50073.7    50120
read      414.9   442.8    74.4   121.9   142.7   361.3   451.2   501.3   537.7   585.7   679.8   879.4  1275.4  4737.9 12579.6  16848.0    16904
read      435.4   806.1    80.4   127.2   148.6   365.1   433.3   473.0   505.8   549.3   620.8   762.0  2636.0  8310.4 31344.9  11422.3    11439
read      447.1   529.9    74.4   122.9   144.6   365.5   463.2   527.8   574.5   631.5   734.3  1063.5  1640.8  6715.9 15535.2  24065.7    24076
read      463.3   684.1    74.4   136.7   168.3   386.8   471.3   525.0   567.8   626.0   713.0   858.9  2222.6  8155.1 30875.3  84754.7    84757
read      460.3   701.2    68.9   130.1   156.9   372.8   460.4   511.5   554.6   613.8   697.0   859.9  2680.6  9001.8 32531.3  76594.0    76496
read      435.1   451.2    74.4   121.2   142.6   361.7   448.3   509.4   560.2   617.8   705.4  1129.9  1763.2  4406.8  8779.4  34785.0    34744
read      349.0   385.4    86.8   143.6   179.8   306.6   352.2   379.2   399.7   426.9   466.0   540.1  1462.4  5523.3 11185.3   5823.3     5910
read      412.2   969.8    74.4   146.4   180.2   328.1   379.4   409.5   434.1   467.6   519.7   613.1  2643.6  9767.4 36164.2   6306.0     6391
read      449.0   456.0    74.4   126.3   151.0   374.4   468.7   533.7   580.6   637.9   736.0  1080.0  1579.5  5424.9 11624.2  25488.3    25594
read      477.5   648.7    74.4   124.6   146.5   376.5   475.1   545.5   598.4   664.2   779.6  1219.2  2177.7  6674.7 30755.5  30252.3    30327
read      470.0   677.4    74.4   129.8   155.0   371.3   464.9   521.5   567.4   628.9   718.9   982.4  2615.3  7444.4 30883.8  62838.3    62849
